,tp,fp,fn,precision,recall,f1
compound_id,12.666666666666666,1.3333333333333333,58.666666666666664,0.6666666666666666,0.13755252551239172,0.22795851013672794
compound_name,2.3333333333333335,11.666666666666666,69.0,0.35353535353535354,0.07640854129148443,0.12564827911362564
SMILES,0.6666666666666666,13.333333333333334,70.66666666666667,0.020202020202020204,0.0039447731755424065,0.006600660066006601
SMILES_type,13.333333333333334,0.6666666666666666,58.0,0.9797979797979798,0.19421381294290993,0.3239219526348239
target,5.666666666666667,8.333333333333334,65.66666666666667,0.28484848484848485,0.05857130606294486,0.09712399811409712
